Year,Location,Short Indicator Text,Long Indicator Text,Stratification 1,Stratification Group 1,Stratification 2,Stratification Group 2,Stratification Group 2 Label,Stratification 3,Data Type,Data Type Label,Data Value,FIPS,Geolocation,Region,State Abbreviation,Census Division,Data Value Available Flag,Data Value Category,Year Group
2021,Mississippi,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16.1,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,Low,2020-2024
2021,Idaho,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),53.2,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Low,2020-2024
2021,Minnesota,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),22.8,27,POINT (-94.794201 46.355649),Midwest,MN,West North Central,Yes,Low,2020-2024
2021,Alabama,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Morbidity,Cost Per Person with Diabetes,Cost Per PWD,316,1,POINT (-86.631861 32.840571),South,AL,East South Central,Yes,Medium,2020-2024
2021,Arkansas,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,1.6,5,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,Low,2020-2024
2021,Illinois,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,19-64,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"30,394",17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,High,2020-2024
2021,Wyoming,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),7.7,56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Low,2020-2024
2021,Indiana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,65-74,None,Work Productivity Cost (Dollars in Millions),Work Productivity Cost ($ in Millions),114.5,18,POINT (-86.14996 39.76691),Midwest,IN,East North Central,Yes,Low,2020-2024
2021,Connecticut,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),585.2,9,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,Medium,2020-2024
2021,South Dakota,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Total (Morbidity + Mortality),Total Cost (Dollars in Millions),Total Cost ($ in Millions),612.6,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Medium,2020-2024
2021,North Dakota,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,Total,Indirect Cost,Indirect Cost (Dollars in Millions),Indirect Cost ($ in Millions),528.3,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Medium,2020-2024
2021,Kentucky,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),208.7,21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,Low,2020-2024
2021,New Hampshire,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),0.6,33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,Low,2020-2024
2021,Vermont,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"5,465",50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,High,2020-2024
2021,Tennessee,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Number of Persons Unable to Work because of Diabetes,PWD Unable to Work ATD,"12,800",47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,High,2020-2024
2021,Florida,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),37.4,12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,Low,2020-2024
2021,New Jersey,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,45-64,None,Number of Deaths Attributable to Diabetes,Deaths ATD,"1,055",34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,Medium,2020-2024
2021,North Carolina,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),68,37,POINT (-79.15925 35.466221),South,NC,South Atlantic,Yes,Low,2020-2024
2021,Tennessee,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),40.8,47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,Low,2020-2024
2021,Alaska,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,Total,Medicare,Total Cost (Dollars in Millions),Total Cost ($ in Millions),49.2,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
2021,Arizona,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),80.1,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Low,2020-2024
2021,South Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16,45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,Low,2020-2024
2021,Maine,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),599,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Medium,2020-2024
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"2,343",25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,High,2020-2024
2021,California,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,Total,All Payers,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"40,213.30",6,POINT (-121 37.63864),West,CA,Pacific,Yes,High,2020-2024
2021,Delaware,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,75+,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,351,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Medium,2020-2024
2021,Rhode Island,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),241.7,44,POINT (-71.52247 41.70828),Northeast,RI,New England,Yes,Low,2020-2024
2021,Hawaii,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"73,727",15,POINT (-157.857749 21.30485),West,HI,Pacific,Yes,High,2020-2024
2021,Florida,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,063",12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,High,2020-2024
2021,South Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,75-84,75-84,None,Number of Deaths Attributable to Diabetes,Deaths ATD,181,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Low,2020-2024
2021,New York,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),46.5,36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,Low,2020-2024
2021,Vermont,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),69.2,50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,Low,2020-2024
2021,Michigan,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,19-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"7,611.30",26,POINT (-84.71439 44.66132),Midwest,MI,East North Central,Yes,High,2020-2024
2021,Wyoming,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),39,56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Low,2020-2024
2021,South Carolina,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),364.6,45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,Medium,2020-2024
2021,Hawaii,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,19-64,All Payers,Per Person with Diabetes (Dollars),Per PWD ($),"11,682",15,POINT (-157.857749 21.30485),West,HI,Pacific,Yes,High,2020-2024
2021,Nevada,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,6.5,32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,Low,2020-2024
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,65+,Medicaid,Total Cost (Dollars in Millions),Total Cost ($ in Millions),385.7,12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,Medium,2020-2024
2021,Arizona,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): All Payers,All Payers ($ in Millions),"2,988.30",4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,High,2020-2024
2021,South Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-44,18-44,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),13.2,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Low,2020-2024
2021,Utah,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,268,49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,Medium,2020-2024
2021,Texas,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18+,Total,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,7.9,48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,Low,2020-2024
2021,Oklahoma,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,19-64,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"29,763",40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,High,2020-2024
2021,Wisconsin,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-84,Total,None,Number of Deaths Attributable to Diabetes,Deaths ATD,"1,480",55,POINT (-89.816371 44.393191),Midwest,WI,East North Central,Yes,Medium,2020-2024
2021,Louisiana,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),4.2,22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,Low,2020-2024
2021,Nebraska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,18-44,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"49,529",31,POINT (-99.365721 41.641041),Midwest,NE,West North Central,Yes,High,2020-2024
2021,Delaware,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Morbidity,Cost Per Person with Diabetes,Cost Per PWD,435,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Medium,2020-2024
2021,Georgia,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18+,Total,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,395,13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Medium,2020-2024
2021,Kansas,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,529,20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,Medium,2020-2024
2021,Arkansas,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),751.7,5,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,Medium,2020-2024
2021,North Dakota,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,045",38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,High,2020-2024
2021,Georgia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-74,Total,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),933.7,13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Medium,2020-2024
2021,Mississippi,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16.2,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,Low,2020-2024
2021,Indiana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,45-64,45-64,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),557.7,18,POINT (-86.14996 39.76691),Midwest,IN,East North Central,Yes,Medium,2020-2024
2021,Arizona,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,6.2,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Low,2020-2024
2021,Idaho,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,75-84,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),4.2,16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Low,2020-2024
2021,Arizona,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),753,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Medium,2020-2024
2021,West Virginia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,65-74,None,Number of Deaths Attributable to Diabetes,Deaths ATD,"1,145",54,POINT (-80.71264 38.66551),South,WV,South Atlantic,Yes,Medium,2020-2024
2021,Utah,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,65-74,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"45,957",49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,High,2020-2024
2021,Maryland,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,75+,75+,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,6,24,POINT (-76.60926 39.290581),South,MD,South Atlantic,Yes,Low,2020-2024
2021,Alaska,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,2.8,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
2021,Ohio,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),498.7,39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,Medium,2020-2024
2021,Ohio,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,65+,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"15,111",39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,High,2020-2024
2021,Maine,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19+,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,650.60",23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Medium,2020-2024
2021,District of Columbia,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,75+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),4.9,11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,Low,2020-2024
2021,North Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),418,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Medium,2020-2024
2021,South Carolina,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),79.1,45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,Low,2020-2024
